都道府県名,都道府県・市区町村名,都道府県・市区町村名（英語）,市などの別,総数（人）,男（人）,女（人）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,一般世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
20_長野県,20541_小布施町,Obuse-machi,3,10660,5122,5538,10702,-42,-0.39245,19.12,557.5,50.60713,52.68212,1396,5515,3749,13.09568,51.73546,35.16886,725,2720,1677,14.15463,53.10426,32.74112,671,2795,2072,12.11629,50.46948,37.41423,92.48826,10613,47,3680,3673,7,3528,3673,2277,919,1064,47,247,627,378,622,524
20_長野県,20543_高山村,Takayama-mura,3,6617,3242,3375,7033,-416,-5.91497,98.56,67.1,52.29961,55.8871,718,3458,2441,10.85084,52.25933,36.88983,383,1753,1106,11.8137,54.07156,34.11474,335,1705,1335,9.92593,50.51852,39.55556,96.05926,6519,98,2321,2318,3,2291,2318,1381,558,630,44,149,458,262,381,328
20_長野県,20561_山ノ内町,Yamanouchi-machi,3,11352,5519,5833,12429,-1077,-8.66522,265.9,42.7,55.58175,59.70787,976,5603,4773,8.5976,49.35694,42.04545,504,2890,2125,9.13209,52.36456,38.50335,472,2713,2648,8.09189,46.51123,45.39688,94.61684,11184,168,4419,4415,4,4465,4415,2251,995,868,62,326,1244,730,720,581
20_長野県,20562_木島平村,Kijimadaira-mura,3,4375,2114,2261,4658,-283,-6.07557,99.32,44,54.07714,59.02239,479,2106,1790,10.94857,48.13714,40.91429,233,1073,808,11.02176,50.75686,38.22138,246,1033,982,10.88014,45.68775,43.43211,93.49845,4354,21,1567,1563,4,1564,1563,829,367,312,29,121,362,227,255,232
20_長野県,20563_野沢温泉村,Nozawaonsen-mura,3,3279,1571,1708,3479,-200,-5.74878,57.96,56.6,53.34477,57.48462,375,1640,1264,11.43641,50.01525,38.54834,188,838,545,11.9669,53.34182,34.69128,187,802,719,10.94848,46.9555,42.09602,91.97892,3247,32,1153,1151,2,1159,1151,549,205,228,21,95,281,156,136,202
20_長野県,20583_信濃町,Shinano-machi,3,7739,3812,3927,8469,-730,-8.61967,149.3,51.8,56.01544,61.25,661,3662,3416,8.54116,47.31878,44.14007,345,1895,1572,9.05037,49.71144,41.2382,316,1767,1844,8.04686,44.99618,46.95696,97.07156,7680,59,3062,3058,4,3157,3058,1799,828,671,69,231,751,490,607,301
20_長野県,20588_小川村,Ogawa-mura,3,2215,1100,1115,2665,-450,-16.88555,58.11,38.1,57.40655,62.33824,188,1010,1017,8.48758,45.59819,45.91422,103,543,454,9.36364,49.36364,41.27273,85,467,563,7.62332,41.88341,50.49327,98.65471,2199,16,965,963,2,1086,963,516,242,173,18,83,309,214,190,73
20_長野県,20590_飯綱町,Iizuna-machi,3,10296,5019,5277,11063,-767,-6.93302,75,137.3,54.18891,58.83582,1019,5095,4182,9.89705,49.48524,40.61772,510,2592,1917,10.16139,51.64375,38.19486,509,2503,2265,9.64563,47.43225,42.92211,95.11086,10253,43,3767,3756,11,3769,3756,2278,1034,884,67,293,729,474,755,490
20_長野県,20602_栄村,Sakae-mura,3,1660,800,860,1953,-293,-15.00256,271.66,6.1,62.00843,66.97368,103,654,903,6.20482,39.39759,54.39759,57,344,399,7.125,43,49.875,46,310,504,5.34884,36.04651,58.60465,93.02326,1645,15,692,691,1,775,691,361,191,105,15,50,212,155,146,58
21_岐阜県,21000_岐阜県,Gifu-ken,a,1978742,960436,1018306,2031903,-53161,-2.61632,10621.29,186.3,48.35322,49.70835,242504,1133872,602366,12.25546,57.30267,30.44187,124238,571611,264587,12.93558,59.51578,27.54863,118266,562261,337779,11.61399,55.21533,33.17068,94.31703,1924681,54061,780730,779029,1701,753212,779029,446358,165701,211754,10754,58149,228715,85160,107033,64159
21_岐阜県,21201_岐阜市,Gifu-shi,2,402557,191679,210878,406735,-4178,-1.0272,203.6,1977.2,48.14273,49.48677,47134,236235,119188,11.70865,58.68361,29.60773,24146,116446,51087,12.5971,60.75053,26.65237,22988,119789,68101,10.90109,56.80488,32.29403,90.89568,394179,8378,173386,173032,354,165443,173032,91761,33602,43195,2057,12907,63107,20523,20817,9407
21_岐阜県,21202_大垣市,Ogaki-shi,2,158286,76994,81292,159879,-1593,-0.99638,206.57,766.3,46.87373,47.77176,20388,94160,43738,12.88048,59.48726,27.63226,10506,47357,19131,13.64522,61.50739,24.84739,9882,46803,24607,12.15618,57.57393,30.26989,94.71289,152970,5316,62277,62189,88,60085,62189,36075,12447,17767,823,5038,18425,6393,7522,5057
21_岐阜県,21203_高山市,Takayama-shi,2,84419,40483,43936,89182,-4763,-5.34076,2177.61,38.8,49.96045,51.80329,10554,45703,28162,12.50192,54.13829,33.35979,5408,23058,12017,13.35869,56.95724,29.68406,5146,22645,16145,11.71249,51.54088,36.74663,92.14084,83710,709,32748,32634,114,32670,32634,17067,6966,7272,425,2404,9728,4094,4382,3879
21_岐阜県,21204_多治見市,Tajimi-shi,2,106732,51437,55295,110441,-3709,-3.35835,91.25,1169.7,49.21932,51.26025,12280,60983,33469,11.50545,57.13657,31.35798,6239,30418,14780,12.1294,59.13642,28.73418,6041,30565,18689,10.92504,55.27625,33.79872,93.02288,104767,1965,42656,42571,85,41446,42571,27603,10655,12821,616,3511,10999,4760,6907,2392
21_岐阜県,21205_関市,Seki-shi,2,85283,41657,43626,89153,-3870,-4.34085,472.33,180.6,48.30299,49.80979,10503,48691,26089,12.31547,57.09344,30.59109,5385,24624,11648,12.927,59.11131,27.96169,5118,24067,14441,11.73154,55.16664,33.10182,95.48664,83180,2103,33438,33358,80,32827,33358,19565,7628,9197,437,2303,9529,3409,4965,2724
21_岐阜県,21206_中津川市,Nakatsugawa-shi,2,76570,37414,39156,78883,-2313,-2.93219,676.45,113.2,49.63887,51.29096,9117,42365,25088,11.90675,55.32846,32.76479,4794,21833,10787,12.81339,58.35516,28.83145,4323,20532,14301,11.04045,52.43641,36.52314,95.55113,74663,1907,29690,29636,54,28438,29636,15853,6160,7281,378,2034,8760,3338,4117,3170
21_岐阜県,21207_美濃市,Mino-shi,2,19247,9289,9958,20760,-1513,-7.28805,117.01,164.5,51.48873,55.08798,2112,10149,6986,10.97314,52.7303,36.29657,1066,5098,3125,11.47594,54.88212,33.64194,1046,5051,3861,10.50412,50.72304,38.77285,93.28178,18757,490,7452,7445,7,7508,7445,4222,1793,1794,108,527,1985,909,1315,796
21_岐阜県,21208_瑞浪市,Mizunami-shi,2,37150,18156,18994,38730,-1580,-4.07952,174.86,212.5,48.92633,50.48919,4187,21302,11661,11.27052,57.34051,31.38896,2180,11042,4934,12.00705,60.81736,27.17559,2007,10260,6727,10.56649,54.01706,35.41645,95.58808,36177,973,14521,14456,65,13904,14456,8140,2946,3829,187,1178,4363,1694,1899,1210
21_岐阜県,21209_羽島市,Hashima-shi,2,65649,32303,33346,67337,-1688,-2.50679,53.66,1223.4,46.96814,48.23923,8495,38891,18263,12.94003,59.24081,27.81916,4347,19730,8226,13.45695,61.07792,25.46513,4148,19161,10037,12.43927,57.46116,30.09956,96.87219,64492,1157,24842,24789,53,23948,24789,14945,4978,7612,399,1956,6525,2325,3231,2212
21_岐阜県,21210_恵那市,Ena-shi,2,47774,23138,24636,51073,-3299,-6.45938,504.24,94.7,51.16699,53.75548,5503,25347,16924,11.51882,53.05606,35.42513,2817,13033,7288,12.17478,56.32725,31.49797,2686,12314,9636,10.90274,49.98376,39.11349,93.91947,46904,870,18158,18067,91,18106,18067,9840,3867,4310,260,1403,4924,2365,2648,2123
21_岐阜県,21211_美濃加茂市,Minokamo-shi,2,56689,28141,28548,55384,1305,2.35628,74.81,757.8,44.17593,44.59988,8590,34811,13288,15.15285,61.40697,23.44017,4259,17902,5980,15.1345,63.61537,21.25013,4331,16909,7308,15.17094,59.23007,25.59899,98.57433,51537,5152,21880,21849,31,20501,21849,12667,4088,6827,287,1465,6331,1697,2329,1434
21_岐阜県,21212_土岐市,Toki-shi,2,55348,26803,28545,57827,-2479,-4.28692,116.02,477.1,49.47102,51.39751,6573,31041,17734,11.87577,56.08333,32.0409,3363,15702,7738,12.5471,58.58299,28.8699,3210,15339,9996,11.2454,53.73621,35.01839,93.89736,53651,1697,21359,21333,26,21039,21333,12914,4622,6095,343,1854,5504,2597,3174,1834
21_岐阜県,21213_各務原市,Kakamigahara-shi,2,144521,71220,73301,144690,-169,-0.1168,87.81,1645.8,46.97045,47.90781,18863,84369,41289,13.05208,58.37837,28.56955,9659,43104,18457,13.5622,60.52233,25.91547,9204,41265,22832,12.55645,56.29528,31.14828,97.16102,141321,3200,57129,57049,80,53470,57049,35278,12815,17490,801,4172,15867,5669,8335,3724
21_岐阜県,21214_可児市,Kani-shi,2,99968,49202,50766,98695,1273,1.28983,87.57,1141.6,46.67549,47.58318,12971,58949,28048,12.97515,58.96787,28.05698,6652,29716,12834,13.51978,60.39592,26.08431,6319,29233,15214,12.44731,57.58382,29.96888,96.9192,91942,8026,39996,39951,45,37171,39951,24723,9468,11910,529,2816,11109,3650,6053,2357
21_岐阜県,21215_山県市,Yamagata-shi,2,25280,12184,13096,27114,-1834,-6.76403,221.98,113.9,51.48014,55.1044,2616,13547,9117,10.3481,53.58782,36.06408,1362,6678,4144,11.17859,54.80959,34.01182,1254,6869,4973,9.57544,52.45113,37.97343,93.03604,24683,597,9511,9486,25,9640,9486,5715,2362,2515,156,682,2346,1220,1766,931
21_岐阜県,21216_瑞穂市,Mizuho-shi,2,56388,28105,28283,54354,2034,3.74213,28.19,2000.3,42.59867,42.60843,8628,35782,11978,15.30113,63.45676,21.24211,4442,18228,5435,15.80502,64.85679,19.3382,4186,17554,6543,14.80041,62.06555,23.13404,99.37065,53962,2426,22502,22476,26,21011,22476,13045,4166,7088,288,1503,7047,1556,2168,1466
21_岐阜県,21217_飛騨市,Hida-shi,2,22538,10860,11678,24696,-2158,-8.73826,792.53,28.4,54.1001,57.82042,2393,11041,9104,10.61762,48.98838,40.394,1214,5769,3877,11.17864,53.12155,35.69982,1179,5272,5227,10.09591,45.14472,44.75938,92.99538,22415,123,8196,8174,22,8509,8174,4265,1914,1632,118,601,1978,1080,1343,1282
21_岐阜県,21218_本巣市,Motosu-shi,2,32928,15936,16992,33995,-1067,-3.1387,374.65,87.9,47.83859,49.14314,4192,18656,10080,12.73081,56.65695,30.61224,2143,9335,4458,13.44754,58.57806,27.9744,2049,9321,5622,12.05862,54.85523,33.08616,93.78531,32311,617,11720,11697,23,11346,11697,7224,2583,3645,163,833,2585,1143,1787,1290
21_岐阜県,21219_郡上市,Gujo-shi,2,38997,19051,19946,42090,-3093,-7.34854,1030.75,37.8,52.69132,56.52376,4575,19801,14621,11.73167,50.7757,37.49263,2319,10257,6475,12.17259,53.83969,33.98772,2256,9544,8146,11.31054,47.84919,40.84027,95.51288,38499,498,14562,14463,99,14610,14463,7590,3364,3049,211,966,3780,1963,2263,1898
21_岐阜県,21220_下呂市,Gero-shi,2,30428,14471,15957,33585,-3157,-9.40003,851.21,35.7,54.15499,58.21041,3264,14811,12353,10.72696,48.67556,40.59748,1665,7501,5305,11.50577,51.8347,36.65953,1599,7310,7048,10.02068,45.81062,44.1687,90.68747,29961,467,11686,11656,30,12140,11656,5546,2602,1992,144,808,3461,1706,1846,1593
21_岐阜県,21221_海津市,Kaizu-shi,2,32735,16045,16690,35206,-2471,-7.01869,112.03,292.2,50.92899,53.81573,3272,18201,11262,9.99542,55.60104,34.40354,1668,9242,5135,10.39576,57.6005,32.00374,1604,8959,6127,9.61055,53.67885,36.71061,96.13541,32040,695,11600,11572,28,11513,11572,6718,2615,3035,225,843,2488,1139,1883,1712
21_岐阜県,21302_岐南町,Ginan-cho,3,25881,12664,13217,24622,1259,5.11331,7.91,3271.9,43.64118,43.67837,3776,16207,5898,14.58985,62.62123,22.78892,1914,8095,2655,15.11371,63.92135,20.96494,1862,8112,3243,14.08792,61.3755,24.53658,95.81599,25254,627,10585,10568,17,9560,10568,6143,2045,3109,141,848,3434,912,1017,627
21_岐阜県,21303_笠松町,Kasamatsu-cho,3,22208,10513,11695,22750,-542,-2.38242,10.3,2156.1,47.18741,47.8961,2743,13205,6260,12.3514,59.46055,28.18804,1401,6429,2683,13.32636,61.15286,25.52078,1342,6776,3577,11.47499,57.93929,30.58572,89.89312,21842,366,8595,8578,17,8191,8578,5125,1739,2573,129,684,2454,893,1053,611
21_岐阜県,21341_養老町,Yoro-cho,3,26882,13116,13766,29029,-2147,-7.39605,72.29,371.9,50.61729,53.42091,2849,14853,9180,10.59817,55.25259,34.14924,1480,7529,4107,11.28393,57.40317,31.3129,1369,7324,5073,9.94479,53.20354,36.85166,95.27822,26434,448,9405,9380,25,9378,9380,5499,2050,2578,167,704,1908,1003,1455,1340
21_岐阜県,21361_垂井町,Tarui-cho,3,26402,12985,13417,27556,-1154,-4.18784,57.09,462.5,48.63586,50.04011,3277,14841,8284,12.41194,56.21165,31.37641,1687,7577,3721,12.99191,58.35194,28.65614,1590,7264,4563,11.85064,54.14027,34.00909,96.7802,25608,794,9580,9556,24,9374,9556,5732,2034,2834,170,694,2351,971,1375,1001
21_岐阜県,21362_関ケ原町,Sekigahara-cho,3,6610,3202,3408,7419,-809,-10.90443,49.28,134.1,53.72859,57.79545,590,3368,2652,8.92587,50.9531,40.12103,305,1715,1182,9.5253,53.56027,36.91443,285,1653,1470,8.36268,48.50352,43.1338,93.9554,6471,139,2507,2503,4,2625,2503,1420,612,589,41,178,644,351,494,312
21_岐阜県,21381_神戸町,Godo-cho,3,18585,9099,9486,19282,-697,-3.61477,18.78,989.6,48.84872,50.19275,2184,10368,6033,11.75141,55.78692,32.46166,1072,5285,2742,11.78151,58.08331,30.13518,1112,5083,3291,11.72254,53.58423,34.69323,95.9203,18220,365,6810,6802,8,6572,6802,4088,1513,1960,120,495,1583,681,1085,807
21_岐阜県,21382_輪之内町,Wanouchi-cho,3,9654,4807,4847,9973,-319,-3.19864,22.33,432.3,45.86151,46.45062,1302,5781,2571,13.48664,59.88191,26.63145,653,3015,1139,13.58436,62.72103,23.69461,649,2766,1432,13.38973,57.06623,29.54405,99.17475,9190,464,3439,3420,19,3138,3420,1871,585,1040,41,205,906,190,361,451
21_岐阜県,21383_安八町,Anpachi-cho,3,14355,7036,7319,14752,-397,-2.69116,18.16,790.5,47.17133,48.29352,1879,8362,4114,13.08952,58.25148,28.659,958,4226,1852,13.61569,60.06254,26.32177,921,4136,2262,12.58369,56.51045,30.90586,96.13335,14068,287,5013,5008,5,4713,5008,3099,1016,1616,89,378,1059,403,700,609
21_岐阜県,21401_揖斐川町,Ibigawa-cho,3,19529,9366,10163,21503,-1974,-9.18011,803.44,24.3,52.75193,56.79183,1993,10009,7527,10.20534,51.25198,38.54268,1022,5042,3302,10.91181,53.83301,35.25518,971,4967,4225,9.55427,48.87336,41.57237,92.15783,19307,222,7067,7046,21,7269,7046,3953,1680,1639,130,504,1619,1047,1289,1007
21_岐阜県,21403_大野町,Ono-cho,3,22041,10778,11263,23453,-1412,-6.02055,34.2,644.5,47.98777,49.75888,2795,12617,6629,12.68091,57.24332,30.07577,1467,6359,2952,13.61106,58.99981,27.38913,1328,6258,3677,11.79082,55.56246,32.64672,95.69386,21770,271,7547,7517,30,7366,7517,4895,1723,2437,138,597,1307,700,1164,948
21_岐阜県,21404_池田町,Ikeda-cho,3,23360,11425,11935,24347,-987,-4.05389,38.8,602.1,47.77962,49.24103,2976,13454,6930,12.73973,57.59418,29.6661,1532,6837,3056,13.40919,59.84245,26.74836,1444,6617,3874,12.09887,55.44198,32.45915,95.72685,22837,523,8395,8371,24,7897,8371,4940,1706,2542,131,561,2031,864,1180,997
21_岐阜県,21421_北方町,Kitagata-cho,3,18139,8652,9487,18169,-30,-0.16512,5.18,3501.7,45.17396,46.20642,2505,11156,4478,13.81002,61.50284,24.68714,1274,5454,1924,14.72492,63.03745,22.23763,1231,5702,2554,12.97565,60.1033,26.92105,91.19848,17703,436,7418,7412,6,7139,7412,4398,1421,2157,98,722,2272,801,842,433
21_岐阜県,21501_坂祝町,Sakahogi-cho,3,8071,4168,3903,8202,-131,-1.59717,12.87,627.1,46.75957,47.73478,1048,4756,2267,12.98476,58.92702,28.08822,549,2585,1034,13.17179,62.02015,24.80806,499,2171,1233,12.78504,55.62388,31.59108,106.78965,7539,532,3200,3195,5,3111,3195,1807,672,871,49,215,986,275,414,251
21_岐阜県,21502_富加町,Tomika-cho,3,5626,2705,2921,5564,62,1.11431,16.82,334.5,48.85123,50.18182,792,3017,1817,14.0775,53.62602,32.29648,405,1516,784,14.97227,56.04436,28.98336,387,1501,1033,13.24889,51.38651,35.3646,92.60527,5491,135,1967,1954,13,1834,1954,1151,408,572,29,142,422,183,289,267
21_岐阜県,21503_川辺町,Kawabe-cho,3,9860,4865,4995,10197,-337,-3.30489,41.16,239.6,49.08357,51.10317,1239,5462,3159,12.56592,55.39554,32.03854,660,2781,1424,13.56629,57.16341,29.2703,579,2681,1735,11.59159,53.67367,34.73473,97.3974,9660,200,3702,3697,5,3561,3697,2253,840,1088,55,270,863,441,575,365
21_岐阜県,21504_七宗町,Hichiso-cho,3,3402,1608,1794,3876,-474,-12.2291,90.47,37.6,57.02851,62.70313,283,1551,1568,8.31864,45.59083,46.09053,148,777,683,9.20398,48.3209,42.47512,135,774,885,7.52508,43.14381,49.3311,89.63211,3375,27,1312,1310,2,1381,1310,674,345,219,25,85,329,242,289,181
21_岐阜県,21505_八百津町,Yaotsu-cho,3,10195,4905,5290,11027,-832,-7.54512,128.79,79.2,53.83968,58.42593,999,5095,4101,9.79892,49.97548,40.2256,511,2584,1810,10.41794,52.68094,36.90112,488,2511,2291,9.22495,47.46692,43.30813,92.72212,10055,140,3879,3868,11,3892,3868,2311,1038,917,70,286,908,600,795,372
21_岐阜県,21506_白川町,Shirakawa-cho,3,7412,3485,3927,8392,-980,-11.67779,237.9,31.2,58.32866,63.15966,586,3355,3471,7.9061,45.26444,46.82947,285,1677,1523,8.17791,48.12052,43.70158,301,1678,1948,7.66488,42.72982,49.6053,88.74459,7308,104,2872,2856,16,3002,2856,1389,763,401,39,186,756,481,594,368
21_岐阜県,21507_東白川村,Higashishirakawa-mura,3,2016,964,1052,2261,-245,-10.83591,87.09,23.1,57.2505,61.46875,185,921,910,9.17659,45.68452,45.13889,91,488,385,9.43983,50.62241,39.93776,94,433,525,8.93536,41.1597,49.90494,91.63498,1996,20,780,776,4,817,776,383,213,115,9,46,194,126,164,107
21_岐阜県,21521_御嵩町,Mitake-cho,3,17516,8770,8746,18111,-595,-3.2853,56.69,309,48.94108,50.9802,2092,9849,5575,11.94337,56.22859,31.82804,1097,5124,2549,12.50855,58.42645,29.06499,995,4725,3026,11.37663,54.0247,34.59867,100.27441,16950,566,6768,6757,11,6514,6757,4214,1546,2025,124,519,1663,704,1068,528
21_岐阜県,21604_白川村,Shirakawa-mura,3,1511,755,756,1609,-98,-6.09074,356.64,4.2,49.07114,51.09259,201,810,500,13.30245,53.60688,33.09067,93,443,219,12.31788,58.6755,29.00662,108,367,281,14.28571,48.54497,37.16931,99.86772,1482,29,580,572,8,553,572,257,111,116,4,26,185,62,80,86
22_静岡県,22000_静岡県,Shizuoka-ken,a,3633202,1791118,1842084,3700305,-67103,-1.81345,7777.35,467.2,48.41476,49.67406,439490,2100962,1092750,12.09649,57.82673,30.07678,225391,1082681,483046,12.58382,60.44722,26.96897,214099,1018281,609704,11.62265,55.27875,33.0986,97.23324,3540934,92268,1483472,1480969,2503,1429600,1480969,829251,305165,385860,21488,116738,472201,166069,182564,109658
22_静岡県,22100_静岡市,Shizuoka-shi,1,693389,337812,355577,704989,-11600,-1.64542,1411.83,491.1,48.77442,50.02556,78403,403255,211731,11.30722,58.15711,30.53567,40397,205347,92068,11.95843,60.78736,27.25421,38006,197908,119663,10.68854,55.65827,33.65319,95.0039,682533,10856,297421,296944,477,286013,296944,162706,59259,74592,4205,24650,103930,35920,35471,17538
22_静岡県,22101_静岡市葵区,Shizuoka-shi Aoi-ku,0,249297,119984,129313,253593,-4296,-1.69405,1073.75,232.2,49.29939,50.70935,29148,141936,78213,11.69208,56.9345,31.37342,15025,71067,33892,12.5225,59.2304,28.2471,14123,70869,44321,10.92156,54.80423,34.2742,92.78572,246279,3018,105124,104937,187,101673,104937,59586,21776,27294,1486,9030,34881,13503,13373,5995
22_静岡県,22102_静岡市駿河区,Shizuoka-shi Suruga-ku,0,213026,105146,107880,212419,607,0.28576,73.06,2915.8,46.84052,47.65743,24709,130714,57603,11.59905,61.36059,27.04036,12740,67258,25148,12.11649,63.96629,23.91722,11969,63456,32455,11.09473,58.82091,30.08435,97.4657,208202,4824,96437,96295,142,90631,96295,49591,18051,23127,1231,7182,38501,10127,9713,4496
22_静岡県,22103_静岡市清水区,Shizuoka-shi Shimizu-ku,0,231066,112682,118384,238977,-7911,-3.31036,265.02,871.9,49.99095,51.68835,24546,130605,75915,10.62294,56.52281,32.85425,12632,67022,33028,11.21031,59.47889,29.3108,11914,63583,42887,10.06386,53.70912,36.22702,95.18347,228052,3014,95860,95712,148,93709,95712,53529,19432,24171,1488,8438,30548,12290,12385,7047
22_静岡県,22130_浜松市,Hamamatsu-shi,1,790718,392900,397818,797980,-7262,-0.91005,1558.06,507.5,47.36287,48.37686,101737,465944,223037,12.86641,58.9267,28.2069,52560,240687,99653,13.37745,61.2591,25.36345,49177,225257,123384,12.36168,56.62313,31.01519,98.76376,767100,23618,320749,320221,528,309227,320221,181232,64764,88496,4248,23724,102460,32164,37625,22156
22_静岡県,22131_浜松市中区,Hamamatsu-shi Naka-ku,0,235240,117377,117863,237443,-2203,-0.9278,44.34,5305.4,46.8055,47.91031,28527,144541,62172,12.12676,61.44406,26.42918,14606,75305,27466,12.44366,64.15652,23.39981,13921,69236,34706,11.81117,58.74278,29.44605,99.58766,226990,8250,108259,108123,136,106191,108123,55621,20609,25769,1237,8006,44102,12111,11157,4464
22_静岡県,22132_浜松市東区,Hamamatsu-shi Higashi-ku,0,129356,64357,64999,128555,801,0.62308,46.29,2794.5,46.08725,46.85636,17626,77918,33812,13.62596,60.23532,26.13872,9168,40001,15188,14.24554,62.15485,23.59961,8458,37917,18624,13.01251,58.33474,28.65275,99.01229,125894,3462,52387,52325,62,50106,52325,30182,10500,15221,692,3769,16320,4652,5752,3496
22_静岡県,22133_浜松市西区,Hamamatsu-shi Nishi-ku,0,108160,53482,54678,111353,-3193,-2.86746,114.71,942.9,47.91339,49.06297,14087,62468,31605,13.02422,57.75518,29.2206,7276,32166,14040,13.60458,60.1436,26.25182,6811,30302,17565,12.45656,55.419,32.12444,97.81265,105415,2745,39828,39740,88,38730,39740,24572,8528,12470,591,2983,9768,3899,5137,3444
22_静岡県,22134_浜松市南区,Hamamatsu-shi Minami-ku,0,99769,50016,49753,100870,-1101,-1.0915,46.84,2130,47.11899,48.07516,12625,59471,27673,12.65423,59.6087,27.73707,6594,30961,12461,13.18378,61.90219,24.91403,6031,28510,15212,12.12188,57.30308,30.57504,100.52861,95133,4636,40191,40151,40,38259,40151,23307,8064,11440,650,3153,12103,3813,4635,2893
22_静岡県,22135_浜松市北区,Hamamatsu-shi Kita-ku,0,92688,45656,47032,93567,-879,-0.93943,295.54,313.6,48.62467,49.92242,11829,52149,28710,12.76217,56.26295,30.97488,6097,26715,12844,13.35421,58.51367,28.13212,5732,25434,15866,12.18745,54.07807,33.73448,97.07433,90770,1918,34023,33927,96,32017,33927,19815,7132,9802,429,2452,8975,3019,4467,3317
22_静岡県,22136_浜松市浜北区,Hamamatsu-shi Hamakita-ku,0,98779,49066,49713,95900,2879,3.00209,66.5,1485.4,46.07587,46.67015,14964,57011,26804,15.14897,57.71571,27.13532,7791,29058,12217,15.87861,59.22227,24.89912,7173,27953,14587,14.42882,56.22875,29.34243,98.69853,96525,2254,35421,35368,53,32493,35368,21879,7164,11728,502,2485,8181,2682,4338,3571
22_静岡県,22137_浜松市天竜区,Hamamatsu-shi Tenryu-ku,0,26726,12946,13780,30292,-3566,-11.77209,943.84,28.3,57.50614,62.65934,2079,12386,12261,7.77894,46.34438,45.87667,1028,6481,5437,7.94068,50.0618,41.99753,1051,5905,6824,7.627,42.85196,49.52104,93.94775,26373,353,10640,10587,53,11431,10587,5856,2767,2066,147,876,3011,1988,2139,971
22_静岡県,22203_沼津市,Numazu-shi,2,189386,93046,96340,195633,-6247,-3.19322,186.96,1013,50.31922,51.99079,19194,108945,61247,10.13486,57.52537,32.33977,9707,56607,26732,10.43247,60.83765,28.72988,9487,52338,34515,9.84742,54.32634,35.82624,96.58086,184968,4418,83438,83299,139,80798,83299,44552,17391,18703,1283,7175,30215,11422,10343,4700
22_静岡県,22205_熱海市,Atami-shi,2,34208,15438,18770,37544,-3336,-8.88557,61.78,553.7,58.55355,63.96937,1994,15559,16655,5.82905,45.48351,48.68744,1008,7639,6791,6.52934,49.4818,43.98886,986,7920,9864,5.25306,42.19499,52.55194,82.24827,33663,545,18440,18380,60,18846,18380,7629,4004,2116,206,1303,9384,5240,2911,619
